node,pagerank,in_degree,out_degree,betweenness,fraud_count,avg_fraud_prob,is_fraud_node,node_short,risk_label
5ed1829ec31cfb93e01d998a986130d5f2fb314f6c9a087c0d5774006e5f3b55,0.0001490125069699,1,0,0.0,0,0.040788524,0,5ed1829ec31c,Low
823e6dcc0200cd91c816dacdafa186ecafd48ab43c780de6677023de0e850500,0.0001490125069699,1,1,0.0,0,0.0862437895,0,823e6dcc0200,Low
d1f2c10d0425abd30d1fcd5b8c57e01be903c1d32c22adcedd8fa55b9a069400,0.0001490125069699,1,1,0.0001406227159771,0,0.1527655725,0,d1f2c10d0425,Low
f26da6b7c8fd7faa6797ea6cc0864a416cbf6263554334fb898f2b19ce3fd661,0.0001490125069699,1,0,0.0,0,0.025049517,0,f26da6b7c8fd,Low
8f4311eabcfd2e68a225fb76d74b3272400a06be3a348c570cc3dfbf648ea3fb,0.0001490125069699,1,0,0.0,0,0.42031786,0,8f4311eabcfd,Medium
ed654f3687ca1ef5da46e0d2988c906c02a740fa1fb1bf68f0d3725ac35e2201,0.0001456004196604,4,12,0.0005624908639087,3,0.2287119670625,1,ed654f3687ca,Low
8b9e1ea56277767121c36319f3d7f5a62c29be59766bc936ab23b54c1040fb40,0.000135364157732,4,0,0.0,4,0.91850877,1,8b9e1ea56277,High
228f1cc8ebf9b364ed408e0a422b36b38782d416584b517cf0976f15078eb8b0,0.0001319520704225,3,0,0.0,0,0.0829523413333333,0,228f1cc8ebf9,Low
42378015da7f47abe811170ff75251d89983d5d4063ef477657f52b50155a81f,0.0001277475179875,11,36,0.0,0,0.0339671309170212,0,42378015da7f,Low
cf436a102ec954a16e2b828b5e3936118ab200419f5a06b7b4cad133a2b12431,0.0001267073748265,1,6,6.821614773668567e-07,0,0.0386595857142857,0,cf436a102ec9,Low
28c382af6c6f5e60263c2d6e28589b2af8cd05a79d813d9341a38f8de2b8707e,0.0001267073748265,1,0,0.0,0,0.033104595,0,28c382af6c6f,Low
e0795a8f1c4d9b4e9315ada696c88631dd9d0ae9ff8a64024859529f594ea817,0.00012626525824,2,0,0.0,0,0.22874098,0,e0795a8f1c4d,Low
